,id,title,release_date,tagline,overview,keywords,genres,runtime,budget,revenue,return,return_type,popularity,vote_average,vote_count,production_countries,original_language,spoken_languages,production_companies,Action,Adventure,Fantasy,Science Fiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,History,War,Music,Documentary,Foreign,TV Movie
33,33,X-Men: The Last Stand,2006-05-24,Take a Stand,"When a cure is found to treat mutations, lines are drawn amongst the X-Men and The Brotherhood, a band of powerful mutants organized under Xavier's former ally, Magneto.","['mutant', 'marvel comic', 'based on comic book', 'superhuman', 'beast', 'cyclops', 'aftercreditsstinger']","['Adventure', 'Action', 'Science Fiction', 'Thriller']",104.0,210.0,459.36,2.1874285714285713,success,3.857526,6.3,3525,"['Canada', 'United Kingdom', 'United States of America']",en,['English'],"['Ingenious Film Partners', 'Twentieth Century Fox Film Corporation', ""Donners' Company"", 'Dune Entertainment', 'Major Studio Partners', 'Bad Hat Harry Productions', 'thinkfilm', 'Marvel Enterprises', 'X3 Canada Productions', 'X3US Productions', 'XM3 Service']",1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,34,Monsters University,2013-06-20,School never looked this scary.,A look at the relationship between Mike and Sulley during their days at Monsters University — when they weren't necessarily the best of friends.,"['monster', 'dormitory', 'games', 'animation', 'best friend', 'university', 'scary', 'aftercreditsstinger']","['Animation', 'Family']",104.0,200.0,743.56,3.7177999999999995,massive success,89.186492,7.0,3528,['United States of America'],en,['English'],"['Walt Disney Pictures', 'Pixar Animation Studios']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
35,35,Transformers: Revenge of the Fallen,2009-06-19,Revenge is coming.,"Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.","['egypt', 'sun', 'chaos', 'symbol', 'artifact', 'transformers', 'tank', 'robot', 'imax', 'duringcreditsstinger']","['Science Fiction', 'Action', 'Adventure']",150.0,150.0,836.297,5.575313333333334,massive success,21.939663,6.0,3138,['United States of America'],en,"['English', 'Español']","['Paramount Pictures', 'DreamWorks SKG', 'Amblin Entertainment', 'Di Bonaventura Pictures', 'Platinum Dunes', 'Hasbro Studios', 'Revolution Sun Studios']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,36,Transformers: Age of Extinction,2014-06-25,This is not war. It's extinction.,"As humanity picks up the pieces, following the conclusion of ""Transformers: Dark of the Moon,"" Autobots and Decepticons have all but vanished from the face of the planet. However, a group of powerful, ingenious businessman and scientists attempt to learn from past Transformer incursions and push the boundaries of technology beyond what they can control - all while an ancient, powerful Transformer menace sets Earth in his cross-hairs.","['sequel', 'alien', 'transformers', 'giant robot', 'robot', 'imax', 'transforming robot']","['Science Fiction', 'Action', 'Adventure']",165.0,210.0,1091.405,5.197166666666667,massive success,116.840296,5.8,3095,['United States of America'],en,['English'],"['Paramount Pictures', 'Amblin Entertainment', 'Di Bonaventura Pictures', 'Platinum Dunes', 'China Movie Channel', 'Hasbro Studios', 'Ian Bryce Productions', 'Revolution Sun Studios']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,37,Oz: The Great and Powerful,2013-03-07,"In Oz, nothing is what it seems","Oscar Diggs, a small-time circus illusionist and con-artist, is whisked from Kansas to the Land of Oz where the inhabitants assume he's the great wizard of prophecy, there to save Oz from the clutches of evil.","['circus', 'witch', 'magic', 'hope', 'illusion', 'lost', 'magic trick', 'wizard', '3d']","['Fantasy', 'Adventure', 'Family']",130.0,200.0,491.869,2.4593450000000003,success,46.985445,5.7,3530,['United States of America'],en,['English'],"['Walt Disney Pictures', 'Roth Films']",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38,38,The Amazing Spider-Man 2,2014-04-16,No more secrets.,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.","['obsession', 'marvel comic', 'sequel', 'based on comic book', 'electrocution', 'medical experiment', 'electricity', 'super powers']","['Action', 'Adventure', 'Fantasy']",142.0,200.0,705.717,3.528585,massive success,89.270217,6.5,4179,['United States of America'],en,['English'],"['Columbia Pictures', 'Marvel Enterprises', 'Avi Arad Productions', 'Matt Tolmach Productions']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,39,TRON: Legacy,2010-12-10,The Game Has Changed.,"Sam Flynn, the tech-savvy and daring son of Kevin Flynn, investigates his father's disappearance and is pulled into The Grid. With the help of a mysterious program named Quorra, Sam quests to stop evil dictator Clu from crossing into the real world.","['artificial intelligence', 'secret identity', 'computer program', 'dystopia', 'computer', 'deception', 'duel', 'motorcycle', 'neon light', 'autocracy']","['Adventure', 'Action', 'Science Fiction']",125.0,170.0,400.063,2.3533117647058823,success,73.79505,6.3,2841,['United States of America'],en,['English'],"['Walt Disney Pictures', 'LivePlanet', 'Prana Studios', 'Sean Bailey Productions', 'Revolution Sun Studios', 'Kontsept Film Company']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,Cars 2,2011-06-11,Ka-ciao!,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,"['car race', 'sequel', 'comedy', 'anthropomorphism', 'best friend', 'duringcreditsstinger']","['Animation', 'Family', 'Adventure', 'Comedy']",106.0,200.0,559.852,2.79926,success,49.98659,5.8,2033,['United States of America'],en,"['English', '日本語', 'Italiano', 'Français']","['Walt Disney Pictures', 'Pixar Animation Studios']",0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
41,41,Green Lantern,2011-06-16,"In our darkest hour, there will be light.","For centuries, a small but powerful force of warriors called the Green Lantern Corps has sworn to keep intergalactic order. Each Green Lantern wears a ring that grants him superpowers. But when a new enemy called Parallax threatens to destroy the balance of power in the Universe, their fate and the fate of Earth lie in the hands of the first human ever recruited.","['dc comics', 'transformation', 'superhero', 'alien', 'alien infection', 'magical object', 'protector', 'super powers', 'origin', '3d']","['Adventure', 'Action', 'Thriller', 'Science Fiction']",114.0,200.0,219.851,1.099255,failure,51.872839,5.1,2487,['United States of America'],en,['English'],"['De Line Pictures', 'Warner Bros.', 'DC Entertainment']",1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42,42,Toy Story 3,2010-06-16,No toy gets left behind.,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.","['hostage', 'college', 'toy', 'barbie', 'animation', 'escape', 'day care', 'teddy bear', 'duringcreditsstinger', 'toy comes to life', 'personification', 'inanimate objects coming to life', 'toy story']","['Animation', 'Family', 'Comedy']",103.0,200.0,1066.97,5.33485,massive success,59.99541800000001,7.6,4597,['United States of America'],en,"['English', 'Español']","['Walt Disney Pictures', 'Pixar Animation Studios']",0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
43,43,Terminator Salvation,2009-05-20,The End Begins.,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.","['saving the world', 'artificial intelligence', 'prophecy', 'san francisco', 'cyborg', 'killer robot', 'gas station', 'post-apocalyptic', 'dystopia', 'army', 'firearm', 'wartime', 'los angeles']","['Action', 'Science Fiction', 'Thriller']",115.0,200.0,371.353,1.856765,success,71.862892,5.9,2463,"['Germany', 'Italy', 'United Kingdom', 'United States of America']",en,"['English', 'Italiano']","['Columbia Pictures', 'The Halcyon Company', 'Wonderland Sound and Vision', 'Warner Bros.']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44,44,Furious 7,2015-04-01,Vengeance Hits Home,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,"['car race', 'speed', 'revenge', 'suspense', 'car', 'race', 'muscle car']",['Action'],137.0,190.0,1506.249,7.927626315789474,massive success,102.32221700000001,7.3,4176,"['Japan', 'United States of America']",en,['English'],"['Universal Pictures', 'Original Film', 'Fuji Television Network', 'Dentsu', 'One Race Films', 'China Film Co.', 'Québec Production Services Tax Credit', 'Media Rights Capital (MRC)', 'Abu Dhabi Film Commission', 'Colorado Office of Film, Television & Media']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45,World War Z,2013-06-20,Remember Philly!,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.","['dystopia', 'apocalypse', 'zombie', 'nuclear weapons', 'multiple perspectives', 'zombie apocalypse']","['Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller']",116.0,200.0,531.865,2.659325,success,81.834855,6.7,5560,"['United States of America', 'Malta']",en,['English'],"['Paramount Pictures', 'GK Films', 'Skydance Productions', 'Hemisphere Media Capital', 'Apparatus Productions', 'Latina Pictures', '2DUX²']",1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
46,46,X-Men: Days of Future Past,2014-05-15,"To save the future, they must alter the past",The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,"['1970s', 'mutant', 'time travel', 'marvel comic', 'based on comic book', 'superhuman', 'storm', 'beast', 'aftercreditsstinger', 'changing the past or future']","['Action', 'Adventure', 'Fantasy', 'Science Fiction']",131.0,250.0,747.863,2.991452,success,118.07869099999999,7.5,6032,"['United Kingdom', 'United States of America']",en,['English'],"['Twentieth Century Fox Film Corporation', ""Donners' Company"", 'Marvel Entertainment', 'Bad Hat Harry Productions', 'TSG Entertainment', 'Down Productions', 'Revolution Sun Studios']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,47,Star Trek Into Darkness,2013-05-05,Earth Will Fall,"When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.","['spacecraft', 'friendship', 'sequel', 'futuristic', 'space', 'alien', 'imax', 'space opera', 'terrorist bombing', '3d']","['Action', 'Adventure', 'Science Fiction']",132.0,190.0,467.365,2.459815789473684,success,78.29101800000001,7.4,4418,['United States of America'],en,['English'],"['Paramount Pictures', 'Skydance Productions', 'Bad Robot', 'Kurtzman/Orci']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,48,Jack the Giant Slayer,2013-02-27,Prepare for a giant adventure,"The story of an ancient war that is reignited when a young farmhand unwittingly opens a gateway between our world and a fearsome race of giants. Unleashed on the Earth for the first time in centuries, the giants strive to reclaim the land they once lost, forcing the young man, Jack into the battle of his life to stop them. Fighting for a kingdom, its people, and the love of a brave princess, he comes face to face with the unstoppable warriors he thought only existed in legend–and gets the chance to become a legend himself.","['based on fairy tale', 'giant']","['Action', 'Family', 'Fantasy']",114.0,195.0,197.688,1.0137846153846153,failure,43.349855,5.5,2598,['United States of America'],en,['English'],"['New Line Cinema', 'Original Film', 'Legendary Pictures', 'Warner Bros.', 'Big Kid Pictures', 'Bad Hat Harry Productions']",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49,49,The Great Gatsby,2013-05-10,Reserving judgments is a matter of infinite hope... I come to the admission that it has a limit.,"An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.","['based on novel', 'infidelity', 'obsession', 'hope', '3d']","['Drama', 'Romance']",143.0,105.0,351.04,3.3432380952380956,massive success,61.196070999999996,7.3,3769,"['United States of America', 'Australia']",en,['English'],"['Village Roadshow Pictures', 'Bazmark Films', 'Warner Bros.', 'A&E Television Networks', 'Red Wagon Entertainment', 'Spectrum Films']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,50,Prince of Persia: The Sands of Time,2010-05-19,Defy the Future,"A rogue prince reluctantly joins forces with a mysterious princess and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time – gift from the gods that can reverse time and allow its possessor to rule the world.","['persia', 'sandstorm', 'brother against brother', 'armageddon', 'regent', 'based on video game']","['Adventure', 'Fantasy', 'Action', 'Romance']",116.0,150.0,335.155,2.2343666666666664,success,62.169881000000004,6.2,2317,['United States of America'],en,['English'],"['Walt Disney Pictures', 'Jerry Bruckheimer Films']",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,51,Pacific Rim,2013-07-11,"To Fight Monsters, We Created Monsters","When legions of monstrous creatures, known as Kaiju, started rising from the sea, a war began that would take millions of lives and consume humanity's resources for years on end. To combat the giant Kaiju, a special type of weapon was devised: massive robots, called Jaegers, which are controlled simultaneously by two pilots whose minds are locked in a neural bridge. But even the Jaegers are proving nearly defenseless in the face of the relentless Kaiju. On the verge of defeat, the forces defending mankind have no choice but to turn to two unlikely heroes—a washed-up former pilot (Charlie Hunnam) and an untested trainee (Rinko Kikuchi)—who are teamed to drive a legendary but seemingly obsolete Jaeger from the past. Together, they stand as mankind's last hope against the mounting apocalypse.","['dystopia', 'giant robot', 'giant monster', 'apocalypse', 'imax', 'duringcreditsstinger', '3d']","['Action', 'Science Fiction', 'Adventure']",131.0,180.0,407.603,2.2644611111111113,success,56.523205000000004,6.7,4794,"['United States of America', 'Canada']",en,['English'],"['Legendary Pictures', 'Warner Bros.', 'Disney Double Dare You (DDY)', 'Indochina Productions']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
